laboratorio,cod_Barra,producto,exist_Caja,sist_Unid,valor_unid,valor_total
UNILEVER AND,7702006000994,AXE DARK TEMPTATION SPRAY 152 ML *,0,0,"38,000",0
UNILEVER AND,7506306245822,AXE DESODORANTE AEROSOL EPIC FRESH,0,0,"23,500",0
UNILEVER AND,7702006653756,AXE DESODORANTE AEROSOL EPIC FRESH,0,0,"35,500",0
UNILEVER AND,7506306213906,AXE ICE CHILL EFECTO FRIO SPRAY *,10,0,"23,500",0
UNILEVER AND,7791293005249,AXE SECO + SENSITIVE AEROSOL UNDAD,0,0,"7,000",0
UNILEVER AND,7791293020372,AXE SECO AEROSOL EXCITE X 152 ML,0,0,"17,400",0
UNILEVER AND,7702354944360,BIOEXPERT ACOND GUSANO DE SEDA *,350,0,"14,600",0
UNILEVER AND,7702354934774,BIOEXPERT ACONDICIONADOR  FORTALEC,0,0,"12,500",0
UNILEVER AND,7702006300322,BIOEXPERT CREMA PEINAR OMEGA NUTRE,0,0,"13,900",0
UNILEVER AND,7702354944414,BIOEXPERT SHAMPOO GUSANO DE SEDA *,0,0,"20,100",0
UNILEVER AND,7702354934668,BIOEXPERT SHAMPOO REV/REPARACION *,0,0,"12,900",0
UNILEVER AND,7702354944391,BIOEXPERT SHAMPOO S/SAL REPARACION,0,0,"15,200",0
UNILEVER AND,7702006206266,CHAMPU SAVITAL+ACOND,0,0,"19,100",0
UNILEVER AND,7702006400312,CLEAR SHAMPOO DUAL 2 EN 1 * 400 ML,0,0,"13,400",0
UNILEVER AND,7702006922715,CLEAR SHAMPOO DUAL EFFECT * 400 ML,0,0,0,0
UNILEVER AND,7702006922692,CLEAR SHAMPOO DUAL EFFECT 2 UND *,20,0,0,0
UNILEVER AND,7702006922722,CLEAR SHAMPOO ENOVACION DIARIA *,400,0,0,0
UNILEVER AND,7501056343040,CLEAR SHAMPOO ICE COOL MENTHOL *,200,0,"11,300",0
UNILEVER AND,7501056344221,CLEAR SHAMPOO ICE COOL MENTHOL *,400,0,"17,400",0
UNILEVER AND,7702006923835,CLEAR SHAMPOO ICE COOL MENTOL *,2000,0,"8,800",0
UNILEVER AND,789115001936,CLEAR SHAMPOO MEN DUAL EFFECT 2 EN,0,0,"16,000",0
UNILEVER AND,7702006921329,CLEAR SHAMPOO RENOVACION DIARIA *,20,0,"14,400",0
UNILEVER AND,7501056342920,CLEAR SHAMPOO RENOVACION DIARIA *,20,0,0,0
UNILEVER AND,7702006923828,CLEAR SHAMPOO RENOVACION DIARIA *,20,0,"8,800",0
UNILEVER AND,7501056342982,CLEAR SHAMPOO RENOVACION DIARIA *,40,0,"15,700",0
UNILEVER AND,7702006923859,CLEAR SHAMPOO RENOVACION DIARIA *,40,0,0,0
UNILEVER AND,7702354929855,CREMA DENTAL FORTIDENT X 50 ML 20%,0,0,"1,800",0
UNILEVER AND,7898422747930,",7CREMA PEINAR DOVE CONTROL CAIDA X",20,0,"12,900",0
UNILEVER AND,7891150008816,DOVE AC. RECONSTRUCCION COMPLETA,200,0,"10,100",0
UNILEVER AND,7891150043282,DOVE ACOND RECUPERACION EXTREMA *,20,0,"11,800",0
UNILEVER AND,7891150043237,DOVE ACOND RECUPERACION EXTREMA *,40,0,"17,700",0
UNILEVER AND,7702006653084,DOVE ACONDICIONADOR RECONSTRUCCION,0,0,"1,600",0
UNILEVER AND,7702006201025,DOVE AEROSOL DERMO ACLARANT 150 ML,0,0,"40,900",0
UNILEVER AND,7791293022819,DOVE AEROSOL MEN INVISIBLE DRY *,150,0,"25,300",0
UNILEVER AND,7702006406437,DOVE AEROSOL ORQUIDEAS PROMO 2 UND,0,0,"40,900",0
UNILEVER AND,7411000314081,DOVE AEROSOL TONO UNIFORME PROMO 3,0,0,"57,900",0
UNILEVER AND,7891150036369,DOVE BABY JABON LIQ HUMECTANTE *,400,0,"37,000",0
UNILEVER AND,7702006201315,DOVE BABY JABON LIQ HUMECTANTE 400,0,0,"68,500",0
UNILEVER AND,7891037013629,DOVE C.P RECONSTRUCCION COMPLETA,200,0,"13,300",0
UNILEVER AND,7501056346140,DOVE CREMA NUTRICION ESSENCIAL X,200,0,"9,100",0
UNILEVER AND,7501056346164,DOVE CREMA NUTRICION GO FRESH *,2000,0,"18,000",0
UNILEVER AND,7501056346188,DOVE CREMA NUTRICION INTENSIVA X,200,0,"9,000",0
UNILEVER AND,7891150025394,DOVE CREMA PEINAR PUNTAS REPARADAS,0,0,"29,900",0
UNILEVER AND,7702006001069,DOVE DERMOACLARANT BARRA 2 UND *,500,0,"39,900",0
UNILEVER AND,7861001361087,DOVE DERMOACLARANT ROLLON 50 ML *,20,0,"25,900",0
UNILEVER AND,7702006400282,DOVE DESO AEROSOL CLEAN COMFORT 89,0,0,"37,600",0
UNILEVER AND,7791293012087,DOVE DESO AEROSOL CLEAN COMFORT X,80,0,"18,400",0
UNILEVER AND,7702006923323,DOVE DESO AEROSOL CLEAR COMFORT *,80,0,"23,800",0
UNILEVER AND,7702006919586,DOVE DESO AEROSOL DERMO ACLARANT 2,0,0,"29,900",0
UNILEVER AND,7791293998619,DOVE DESO AEROSOL DERMO ACLARANT X,0,0,"20,400",0
UNILEVER AND,7702006400275,DOVE DESO AEROSOL DERMO ACLARANT*,10,0,"38,500",0
UNILEVER AND,7791293012063,DOVE DESO AEROSOL EXTRA FRESH X 89,0,0,"17,600",0
UNILEVER AND,7791293008868,DOVE DESO AEROSOL INVISIBLE DRY X,10,0,"18,900",0
UNILEVER AND,7702006923354,DOVE DESO BARRA CLEAN COMFORT * 50,0,0,"18,000",0
UNILEVER AND,75027964,DOVE DESO BARRA GO FRESH PEPINO+TE,0,0,"15,500",0
UNILEVER AND,75027537,DOVE DESO BARRA INVISIBLE DRY * 50,0,0,"25,000",0
UNILEVER AND,7702006915755,DOVE DESO BARRA ORIGINAL 2 UND *,500,0,"35,700",0
UNILEVER AND,75081645,DOVE DESO CLINICAL TONO UNIFORME *,0,0,"30,500",0
UNILEVER AND,789931640,DOVE DESO ROLLON CLEAN COMFORT X,300,0,"3,300",0
UNILEVER AND,78927254,DOVE DESO ROLLON CLEAN COMFORT X,500,0,"13,300",0
UNILEVER AND,78924512,DOVE DESO ROLLON GO FRESH PEPINO +,0,0,"18,000",0
UNILEVER AND,78924529,DOVE DESO ROLLON INVISIBLE DRY X,500,0,"13,300",0
UNILEVER AND,75063115,DOVE DESO SERUM ACLARADOR ROLLON *,0,0,"10,700",0
UNILEVER AND,7702006299763,DOVE DESO SERUM ACLARANT SPRAY *,110,0,"12,900",0
UNILEVER AND,7702006923569,DOVE DOSE AEROSOL DERMO ACLARANT *,0,0,"14,100",0
UNILEVER AND,7702006302197,DOVE HIDRATACION Y SUAVIDAD PROMO,20,0,"38,500",0
UNILEVER AND,7891038301800,DOVE JABON BABY X 75 GRS,0,0,"2,600",0
UNILEVER AND,7411000394175,DOVE JABON CLEAN COMFORT X 90 G X,20,0,"7,500",0
UNILEVER AND,7891150043923,DOVE JABON GRANADA REVIGORIZANTE *,0,0,"7,700",0
UNILEVER AND,7898422746803,DOVE JABON HIDRATACION X 90 GR,0,0,"2,650",0
UNILEVER AND,7702191001387,DOVE JABON KARITE * 3 UNID X 90 GR,0,0,"20,200",0
UNILEVER AND,7891150019560,DOVE JABON KARITE * 90 GR,0,0,"6,500",0
UNILEVER AND,7891150034075,DOVE JABON LECHE DE COCO * 90 GR,0,0,"6,500",0
UNILEVER AND,7702006201346,DOVE JABON LECHE DE COCO 90 GR * 3,0,0,"19,300",0
UNILEVER AND,7891150017849,DOVE JABON LIQ BEAUTY CREAM WASH *,0,0,"18,000",0
UNILEVER AND,011111124257,DOVE JABON LIQUIDO DEEP MOISTURE *,0,0,"37,900",0
UNILEVER AND,011111074705,DOVE JABON LIQUIDO REJUVENATING *,50,0,"37,500",0
UNILEVER AND,7898422746759,DOVE JABON ORIGINAL * 90 GR,0,0,"7,600",0
UNILEVER AND,7891150095700,DOVE JABON PIEL SENSIBLE 90 GR * 3,0,0,"21,300",0
UNILEVER AND,7898422746810,DOVE JABON REAFIRMANTE * 90 GR,0,0,"6,100",0
UNILEVER AND,78931640,DOVE MEN + CARE CLEAN COMFORT ROLL,0,0,"4,400",0
UNILEVER AND,7506306252851,DOVE SERUM CORPORAL HIALURONICO *,40,0,"45,000",0
UNILEVER AND,7506306252882,DOVE SERUM CORPORAL PRO RETINOL *,40,0,"45,000",0
UNILEVER AND,7891150095984,DOVE SERUM HIDRATACION * 110 ML,0,0,"24,300",0
UNILEVER AND,7506306252820,DOVE SERUM PRO RETINOL REAFIRMANTE,0,0,"29,900",0
UNILEVER AND,7702006208710,DOVE SHAMPOO ANTICASPA HIDRATACION,0,0,"24,100",0
UNILEVER AND,7791293005027,DOVE SHAMPOO HIDRATACION INTENSA *,0,0,"24,000",0
UNILEVER AND,7891150064881,DOVE SHAMPOO LARGOS FORTALECIDOS +,0,0,"22,900",0
UNILEVER AND,7891150025837,DOVE SHAMPOO PUNTAS REPARADAS *,4000,0,"22,900",0
UNILEVER AND,7791293042176,DOVE SHAMPOO REGENERACION  EXTREMA,0,0,"22,600",0
UNILEVER AND,7702006301794,DOVE SHAMPOO REGENERACION EXTREMA,40,0,"40,000",0
UNILEVER AND,7411000353813,DOVE SHAMPOO+ACONDICIONADOR RECONS,0,0,"15,100",0
UNILEVER AND,75062859,DOVE TONO UNIFORME COCO BARRA * 45,0,0,"26,500",0
UNILEVER AND,7702354029777,EGO BLACK SHAMPOO * 230 ML,0,0,"14,000",0
UNILEVER AND,7702354929589,EGO BLACK SHAMPOO * 400 ML,0,0,"19,100",0
UNILEVER AND,7702354029791,EGO BLUE SHAMPOO * 230 ML,0,0,"11,900",0
UNILEVER AND,7702006653527,EGO CREMA PEINAR FIJACION DURADERA,0,0,"16,900",0
UNILEVER AND,7702006204057,EGO GEL ATTRACTION * 25 ML,0,0,"1,100",0
UNILEVER AND,7702354030872,EGO GEL BLACK X 240 ML,0,0,"7,000",0
UNILEVER AND,7702354027605,EGO GEL BLUE X 100 ML,0,0,0,0
UNILEVER AND,7702354030841,EGO GEL BLUE X 240 ML,0,0,0,0
UNILEVER AND,7702354023140,EGO GEL BLUE X 250 ML,0,0,0,0
UNILEVER AND,7702354929978,EGO GEL EXTREME FOR MEN KIT,0,0,0,0
UNILEVER AND,7702354030780,EGO GEL EXTREME MAX *15 S/S,0,0,"16,500",0
UNILEVER AND,7702006299930,EGO GEL EXTREME MAX X 250 ML,0,0,"10,200",0
UNILEVER AND,7702354027575,EGO GEL EXTREME X 15 S/S,0,0,0,0
UNILEVER AND,7702354033910,EGO SHAMPOO * 20 ML,0,0,"2,000",0
UNILEVER AND,7702191657317,FAB DETERGENTE FLORAL X 900 GR,0,0,0,0
UNILEVER AND,7702006205177,GEL FOR MEN EGO ALFA CONTROL CAIDA,0,0,"2,000",0
UNILEVER AND,7702006205016,JABON LUX JAZMIN X 125 GR,0,0,"1,400",0
UNILEVER AND,7861001364484,JABON REXONA AVENA ANTIBACTERIAL,110,0,"12,500",0
UNILEVER AND,7861001364446,JABON REXONA FRESH ANTIBACTERIAL,110,0,"12,500",0
UNILEVER AND,7702354033712,JABON SAVITAL AVENA X 130 GRS,0,0,"1,800",0
UNILEVER AND,7702354033705,JABON SAVITAL VITAMINA E X 130GRS,0,0,"1,700",0
UNILEVER AND,7702191040843,JABON VARELA COCO *300 GR,0,0,"5,500",0
UNILEVER AND,7702191657980,JABON VEL ROSITA BARRA TRIPACK X,250,0,"7,400",0
UNILEVER AND,7702191662700,JABON VEL ROSITA BARRA X,2200,0,"2,300",0
UNILEVER AND,7702191653838,LE SANCY JABON ESENCI FLOR X 3 UND,0,0,0,0
UNILEVER AND,7702191658611,LUX JABON DESEO DE MORA X 110 GR X,0,0,0,0
UNILEVER AND,7702191656129,LUX JABON DESEO DE MORA X 125 GR X,0,0,0,0
UNILEVER AND,7702191656112,",7LUX JABON DESEO DE MORA X 125 GRS",0,0,"1,600",0
UNILEVER AND,7702191660614,LUX JABON FRESCURA IRRESISTIBLE  *,0,0,"2,200",0
UNILEVER AND,7891150017085,LUX JABON LIQ TOQUE DE CEREZA X,2500,0,0,0
UNILEVER AND,7891150017078,LUX JABON LIQ TOQUE DE DAMASCO X,250,0,0,0
UNILEVER AND,7702191659045,LUX JABON PERFECCION CREMOSA X 110,0,0,0,0
UNILEVER AND,7702191658536,LUX JABON PERFECCION CREMOSA X 110,0,0,"1,800",0
UNILEVER AND,7702191651599,LUX JABON PERFECCION CREMOSA X 125,0,0,"1,800",0
UNILEVER AND,7702191656600,LUX JABON PERFECCION CREMOSA X 125,0,0,0,0
UNILEVER AND,7791293990781,LUX JABON PRUEBAME X 125 GR,0,0,"1,800",0
UNILEVER AND,7791293990743,LUX JABON REFRESCATE X 125 GR,0,0,"1,700",0
UNILEVER AND,7702191651766,LUX JABON SAVILA ENERGIZANTE BARRA,0,0,"1,900",0
UNILEVER AND,7791293990705,LUX JABON SORPRENDEME X 125 GR,0,0,"1,800",0
UNILEVER AND,7702191656082,LUX JABON TENTACION PERA X 125GRS,0,0,"1,700",0
UNILEVER AND,7702047041284,MAYONESA FRUCO BAJA EN ACIETE *,1200,0,"3,500",0
UNILEVER AND,7506306217508,POMDS GEL HYDRATACION ACTIVE * 110,0,0,"42,500",0
UNILEVER AND,7506306252196,PONDS AGE MIRACLE CREMA NOCHE * 50,0,0,"66,900",0
UNILEVER AND,8901030237386,PONDS AGE MIRACLE CREMA NOCHE * 50,0,0,"66,200",0
UNILEVER AND,7702006207515,PONDS AGE MIRACLE CREMA SACHET * 7,0,0,"6,000",0
UNILEVER AND,7702006404327,PONDS AGUA MICELAR ALOE VERA * 300,0,0,"18,600",0
UNILEVER AND,7506306252240,PONDS BRIGHT MIRACLE CREMA DIA *,500,0,"63,300",0
UNILEVER AND,7506306252226,PONDS BRIGHT MIRACLE SERUM DIA *,300,0,"72,900",0
UNILEVER AND,7506306252110,PONDS BRIGTH MIRACLE CREMA NOCHE *,0,0,"66,400",0
UNILEVER AND,7501056320133,PONDS C * 100 GR,0,0,"22,500",0
UNILEVER AND,7501056346287,PONDS C CREMA DESMAQUILLADORA *,2000,0,"22,500",0
UNILEVER AND,7702006915496,PONDS C EXT.PEPINO * 100 GR GTS 50,0,0,0,0
UNILEVER AND,7702006920575,PONDS CLARANT B3 ACLARADORA P/SECA,0,0,"19,300",0
UNILEVER AND,7506306224650,PONDS CLARANT B3 C/FACIAL TUBO *,450,0,"26,000",0
UNILEVER AND,7501056333430,PONDS CLARANT B3 ESPUMAS LIM * 100,0,0,"9,550",0
UNILEVER AND,7702006405645,PONDS CLARANT B3 GRASA 100 GR + 50,0,0,"29,000",0
UNILEVER AND,7506306250901,PONDS CREMA FACIAL CLARANT B3 * 45,0,0,"21,500",0
UNILEVER AND,7501056326180,PONDS CREMA H HIDRATANTE POTE *,2000,0,"29,900",0
UNILEVER AND,7506306216761,PONDS CREMA HUMECTANTE FPS30 * 100,0,0,"26,300",0
UNILEVER AND,7702006923941,PONDS CREMA REJUVENESS * 100+PONDS,0,0,"36,000",0
UNILEVER AND,7501056326166,PONDS CREMA S HUMECTANTE POTE *,2000,0,"37,000",0
UNILEVER AND,7506306215900,PONDS DETOX LIMPIADOR FACIAL * 220,0,0,"25,900",0
UNILEVER AND,7501056333416,PONDS ESPUMA FACIAL HYDRA SOFTX,1000,0,"7,900",0
UNILEVER AND,7506306217645,PONDS GEL FRUITY HYDRAT FRESH ALOE,0,0,"37,900",0
UNILEVER AND,7506306217669,PONDS HYDRA FRESH LIMPIADOR FACIAL,0,0,"38,500",0
UNILEVER AND,7702006301480,PONDS LIMPIADOR FACIAL DIARIO * 50,0,0,"15,500",0
UNILEVER AND,7501056346270,PONDS LOCION LIMPIADORA CLARANT B3,0,0,"39,000",0
UNILEVER AND,7702006921855,PONDS S CREMA NUTRITIVA X 50 GRS X,0,0,0,0
UNILEVER AND,7506306250413,PONDS SERUM FACIAL HYDRA ACTIVE *,30,0,"52,000",0
UNILEVER AND,7506306248144,PONDS SERUM FACIAL VS MANCHAS * 30,0,0,"52,000",0
UNILEVER AND,7506306254602,PONDS SERUM PROTECTOR FACIAL FPS,500,0,"64,500",0
UNILEVER AND,7702006919722,PONDS TOALLITAS * 2 UNDS * 60,0,0,"36,300",0
UNILEVER AND,7702006201537,PONDS TOALLITAS DESMAQUILLANTES *,20,0,"35,100",0
UNILEVER AND,7501056342777,PONDS WHIT BEAUTY UNIFORME DIA *,500,0,"22,600",0
UNILEVER AND,7702006921817,PONDS WHITE BEAUTY UNIFORME DIA *,50,0,0,0
UNILEVER AND,7501056342807,PONDS WHITE BEUTY ANTIMANCHA DIA *,0,0,"14,400",0
UNILEVER AND,7501056342821,PONDS WHITE BEUTY NATURALS DIA *,500,0,"17,000",0
UNILEVER AND,7702047094631,RAMA MARGARINA BAJA EN SAL,0,0,0,0
UNILEVER AND,7702047129425,RAMA MARGARINA CUBO X 50GR,0,0,0,0
UNILEVER AND,7702047094709,RAMA MARGARINA LINE X 250GR,0,0,0,0
UNILEVER AND,7702006922272,REXONA AEROSOL COTTON X 105 GR X 2,0,0,0,0
UNILEVER AND,7702006923583,REXONA AEROSOL EXTRA COOL X 105 GR,0,0,"10,800",0
UNILEVER AND,7702006922753,REXONA AEROSOL EXTRA COOL X 105 GR,0,0,"14,300",0
UNILEVER AND,7702006916271,REXONA AEROSOL SPORTFAN X 175 ML X,0,0,0,0
UNILEVER AND,7791293005270,REXONA AEROSOL SUPER HEROX 175ML,0,0,"10,800",0
UNILEVER AND,7791293983905,REXONA AEROSOL TEENS TROPIC ENERGY,0,0,"10,100",0
UNILEVER AND,7702006202343,REXONA AEROSOL V8 150 ML * 3 UND,0,0,"47,900",0
UNILEVER AND,7702006921626,REXONA AEROSOL WOMEN EXTRA FRESH X,0,0,"9,800",0
UNILEVER AND,7702006921961,REXONA BAMBOO BARRA * 50 + SHAMPOO,0,0,"8,100",0
UNILEVER AND,7791293037158,REXONA CLINICAL AEROSOL ROSADO *,150,0,"22,100",0
UNILEVER AND,78939448,REXONA CLINICAL CLASSIC ROLLON *,500,0,"13,900",0
UNILEVER AND,7702006200929,REXONA CLINICAL CLASSIC WOMEN * 20,0,0,"26,500",0
UNILEVER AND,7702006000710,REXONA CLINICAL CLEAN MEN 48 GR *,20,0,"42,900",0
UNILEVER AND,7702006298766,REXONA CLINICAL CLEAN SCENT PROMO,40,0,"41,900",0
UNILEVER AND,75067373,REXONA CLINICAL EXPERT ROLLON * 50,0,0,"13,600",0
UNILEVER AND,7702006401425,REXONA CLINICAL EXTRA DRY PROMO 48,0,0,"44,500",0
UNILEVER AND,7791293037141,REXONA CLINICAL MEN AEROSOL AZUL *,0,0,"19,900",0
UNILEVER AND,7702006401869,REXONA CLINICAL MEN CLEAN PACK * 3,0,0,"38,300",0
UNILEVER AND,7702006404143,REXONA CLINICAL MEN EXPERT 46 GR *,0,0,"39,900",0
UNILEVER AND,75067410,REXONA CLINICAL MEN EXPERT ROLL ON,0,0,"14,300",0
UNILEVER AND,079400300546,REXONA CLINICAL MEN SPORT STRENGTH,0,0,"30,300",0
UNILEVER AND,7702006402842,REXONA CLINICAL MEN SPORT STRENGTH,0,0,"42,900",0
UNILEVER AND,7702006401876,REXONA CLINICAL WOMEN CLASSIC PACK,0,0,"38,300",0
UNILEVER AND,7891150089952,REXONA CLINICAL WOMEN REFRESH *,1500,0,"28,200",0
UNILEVER AND,7702006000741,REXONA CLINICAL WOMEN ROSADO 48 GR,0,0,"42,900",0
UNILEVER AND,7702006910323,REXONA COTTON * 10GR CJA *,140,0,"9,000",0
UNILEVER AND,7702006918350,REXONA COTTON SOBRE UNDAD UNILEVER,0,0,700,0
UNILEVER AND,75026646,REXONA DESO BARRA CRYSTAL PINKX 50,0,0,"6,000",0
UNILEVER AND,75036829,REXONA DESO BARRA SIN PERFUME X 50,0,0,"9,200",0
UNILEVER AND,7791293006420,REXONA DESO CRYSTAL PINK AEROX 105,0,0,0,0
UNILEVER AND,78924222,REXONA DESO MINI ROLLON BAMBOO *,300,0,"4,300",0
UNILEVER AND,7702006130769,REXONA DESO ROLLON BAMBOO 50 ML *,20,0,"21,700",0
UNILEVER AND,78929371,REXONA DESO ROLLON EXTRA FRESH X,500,0,"11,000",0
UNILEVER AND,78925373,REXONA DESO ROLLON TEENS DANCEX 50,0,0,0,0
UNILEVER AND,7702006917872,REXONA DESO WOMEN BAMBO PAG 16LLEV,0,0,"16,500",0
UNILEVER AND,7702006921930,REXONA EXTRA FRESH SOBRES CJA * 12,0,0,"8,500",0
UNILEVER AND,7702006404785,REXONA GEL MEN EXTRA COOL 2 UND *,10,0,"37,900",0
UNILEVER AND,7702191658765,REXONA JABON ALOE X 110 GR 3 +,10,0,0,0
UNILEVER AND,7791293521558,",7REXONA JABON ALOE X 125 GRS",0,0,"2,000",0
UNILEVER AND,7702006402231,REXONA JABON ANTIBACTERIAL AVENA *,0,0,"3,900",0
UNILEVER AND,7702191659373,REXONA JABON AQUA FRESH X 125 GR,0,0,"1,900",0
UNILEVER AND,7702191658772,REXONA JABON AVENA X 110 GR PAGUE,30,0,0,0
UNILEVER AND,7702006652438,REXONA JABON AVENA X 125 GR,0,0,"3,600",0
UNILEVER AND,7702006402200,REXONA JABON BAMBOO FRESH BARRA *,10,0,"4,000",0
UNILEVER AND,7702191657768,REXONA JABON DEO FRESCOR X 110 GRS,0,0,0,0
UNILEVER AND,7702191655740,REXONA JABON ENERGISING X 125 GRS,0,0,0,0
UNILEVER AND,7702191657720,REXONA JABON NATURAL X 110 GRS X 3,0,0,0,0
UNILEVER AND,7702191657775,REXONA JABON NUTRIFRESH X 110 G X,30,0,0,0
UNILEVER AND,7702191659410,REXONA JABON NUTRITIVE X 125 GR X,30,0,0,0
UNILEVER AND,7702191000960,REXONA JABON ORCHID FRESH BARRA *,10,0,"2,200",0
UNILEVER AND,7791293990583,REXONA MEN  EXTREME AEROSOL FCO *,10,0,"7,000",0
UNILEVER AND,7506306236523,REXONA MEN AEROSOL ANTIBAC FRESH,100,0,"15,100",0
UNILEVER AND,7791293025537,REXONA MEN AEROSOL ANTIBACTERIAL *,0,0,"15,900",0
UNILEVER AND,75058852,REXONA MEN ANTIBACTERIAL+INVISIBLE,0,0,"13,000",0
UNILEVER AND,78939455,REXONA MEN CLINICAL ROLLON CLEAN *,0,0,"14,000",0
UNILEVER AND,7791293023175,REXONA MEN FANATICOS AEROSOL FCO *,0,0,"11,100",0
UNILEVER AND,75045425,REXONA MEN FANATICOS ROLON FCO *,500,0,"8,000",0
UNILEVER AND,78925472,REXONA MEN INVISIBLE ROLLON UNIDAD,0,0,"5,000",0
UNILEVER AND,7702006917865,REXONA MEN SENSITIVE * 12G CJA *,140,0,"16,000",0
UNILEVER AND,7791293022581,REXONA MEN XTRA COOL AEROSOL * 150,0,0,"24,500",0
UNILEVER AND,7791293017037,REXONA SPLASH EXTRA FRESH * 125 ML,0,0,"8,000",0
UNILEVER AND,75028961,REXONA TEENS 50GR,0,0,"7,200",0
UNILEVER AND,78925496,REXONA TEENS MUSIC FAN ROLON UNDAD,0,0,"5,000",0
UNILEVER AND,7791293011745,REXONA TUNING AEROSOL FCO * 175 ML,0,0,"9,000",0
UNILEVER AND,7791293025544,REXONA WOMEN AEROSOL ANTIBACTERIAL,0,0,"15,700",0
UNILEVER AND,7506306236516,REXONA WOMEN ANTIBAC FRESH 10X *,100,0,"15,100",0
UNILEVER AND,7702006921503,REXONA WOMEN BAMBOO SOBRES CJA *,200,0,"9,500",0
UNILEVER AND,7791293032436,REXONA WOMEN POWDER DRY SPRAY *,1500,0,"24,000",0
UNILEVER AND,7702354022822,SAVITAL ACOND 100ML,0,0,0,0
UNILEVER AND,7702006299671,SAVITAL ACOND ACEITE DE ARGAN X 20,0,0,"11,700",0
UNILEVER AND,7702354937355,SAVITAL ACOND BIOTINA Y SABILA *,530,0,"13,300",0
UNILEVER AND,7702006299749,SAVITAL ACOND COLAGENO 25 MIL X 20,0,0,"12,100",0
UNILEVER AND,7702006208598,SAVITAL ACOND COLAGENO Y SABILA *,40,0,"19,400",0
UNILEVER AND,7702006208529,SAVITAL ACOND FUSION PROTEINAS FCO,0,0,"19,600",0
UNILEVER AND,7702006299084,SAVITAL ACOND KERATINA Y SABILA,5300,0,"9,700",0
UNILEVER AND,7702006406499,SAVITAL ACOND SERUM AMINOACIDO *,100,0,"3,600",0
UNILEVER AND,7702354932909,SAVITAL AGUACATE 2 EN 1 SHAMPOO X,50,0,"12,800",0
UNILEVER AND,7702006202275,SAVITAL CR/PEINAR MULTIVITAMINAS Y,0,0,"1,300",0
UNILEVER AND,7702006406055,SAVITAL CREMA PEINAR HIALURONICO *,0,0,"3,800",0
UNILEVER AND,7702354028633,SAVITAL CREMA PEINAR TRATAMIENTO *,0,0,"15,000",0
UNILEVER AND,7702354030544,SAVITAL EMBRION DE PATO SHAMPOO X,10,0,0,0
UNILEVER AND,7702354030551,SAVITAL EMBRION DE PATO SHAMPOO X,10,0,"5,000",0
UNILEVER AND,7702354030537,SAVITAL EMBRION DE PATO SHAMPOO X,30,0,0,0
UNILEVER AND,7702354030520,SAVITAL EMBRION DE PATO SHAMPOO X,30,0,0,0
UNILEVER AND,7702354000264,SAVITAL EMBRION DE PATO SHAMPOO X,50,0,"13,300",0
UNILEVER AND,7702354023287,SAVITAL MIEL SHAMPOO X 18 S/S,0,0,0,0
UNILEVER AND,7702354023393,SAVITAL MIEL Y SABILA SHAMPOO X,1700,0,0,0
UNILEVER AND,7702354023416,SAVITAL MIEL Y SABILA SHAMPOO X,3700,0,0,0
UNILEVER AND,7702006205283,SAVITAL SHAMPOO ANTICASPA SOBRE *,20,0,700,0
UNILEVER AND,7702006302135,SAVITAL SHAMPOO ANTICASPA SUAVIDAD,0,0,"21,400",0
UNILEVER AND,7702354937379,SAVITAL SHAMPOO BIOTINA Y SABILA *,0,0,"17,900",0
UNILEVER AND,7702191522295,SAVITAL SHAMPOO ELIXIR ROMERO *,5100,0,"23,000",0
UNILEVER AND,7702006301657,SAVITAL SHAMPOO FUSION PROTEINAS Y,0,0,"4,300",0
UNILEVER AND,7702006207768,SAVITAL SHAMPOO FUSION PROTEINAS Y,0,0,"17,300",0
UNILEVER AND,7791293995939,SEDAL ACOND CAPAS DESTACADAS * 350,0,0,"7,000",0
UNILEVER AND,7591107424231,SEDAL ACOND. CAIDA DEFENSE FCO *,350,0,"10,500",0
UNILEVER AND,7591107423739,SEDAL ACOND. LISO PERFECTO FCO *,350,0,"10,500",0
UNILEVER AND,7702006301572,SEDAL ACONDICIONADOR CELULAS MADRE,0,0,"17,600",0
UNILEVER AND,7702006207690,SEDAL ACONDICIONADOR CERAMIDAS *,240,0,"1,200",0
UNILEVER AND,7702006654203,SEDAL ACONDICIONADOR LUMINOSO UV *,0,0,"17,900",0
UNILEVER AND,7506306205031,SEDAL BY YUYA DETOX ACOND * 340 ML,0,0,"13,900",0
UNILEVER AND,7506306205048,SEDAL C/PEINAR BY YUYA DETOX * 300,0,0,"14,800",0
UNILEVER AND,7702006912129,SEDAL CAIDA DEFENSE SHAMP. FCO *,200,0,"5,350",0
UNILEVER AND,7501056335403,SEDAL CAPAS DESTAPADAS SHAMPOO *,350,0,"8,500",0
UNILEVER AND,7702006920032,SEDAL CERAMIDAS 350ML+ACONDI 350ML,0,0,"13,000",0
UNILEVER AND,7702006918695,SEDAL CERAMIDAS SHAMPO SOBRE UNDAD,0,0,"1,000",0
UNILEVER AND,7702006916189,SEDAL CERAMIDAS SHAMPOO X 20 S/S,0,0,"10,300",0
UNILEVER AND,7501056340773,SEDAL CLIMA RESIST ACOND X 200ML,0,0,"7,400",0
